Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Изделие.Вид номенклатуры;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
2587;021361;1;2020-09-01;00-00002890;Болт М12-6gх35.8.8.Гл ГОСТ Р ИСО 4014-2013;0.04693878;0.046;0.0;0.0;0.0;ТОМСКНЕФТЬ-СЕРВИС ООО;10787 (19)П от 24.09.2019, Спецификация №10787(19)П-23311 от 22.07.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;1.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления н";К производству;Продукция;021361-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2588;021361;1;2020-09-01;00-00004775;Болт М30-6gх110.8.8.Гл ГОСТ Р ИСО 4014-2013;14.07415036;13.666;0.0;0.0;0.0;ТОМСКНЕФТЬ-СЕРВИС ООО;10787 (19)П от 24.09.2019, Спецификация №10787(19)П-23311 от 22.07.2020;2020-09-01 00:00:00;0.0;2020-08-28 00:00:00;1.0;"Опора анкерная (концевая) АО10Г-1М Проект: ОЭМЗ-ОГП-ТП.ВЛ.010.001 ; Устройство ответвления н";К производству;Продукция;021361-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2731;021310;1;2020-09-01;00000012319;Болт М24-6gх75.8.8.Гл ГОСТ Р ИСО 4014-2013;53.43048404;51.881;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Молниеотвод СМ-20 Проект: А31-95;К производству;Продукция;021310-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2732;021310;1;2020-09-01;00000000659;Шайба 20 Гл ГОСТ 11371-78;3.80020597;3.69;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Молниеотвод СМ-20 Проект: А31-95;К производству;Продукция;021310-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2733;021310;1;2020-09-01;00000000030;Шайба 20 Гл ГОСТ 6402-70;2.81050463;2.729;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Молниеотвод СМ-20 Проект: А31-95;К производству;Продукция;021310-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2734;021310;1;2020-09-01;00000000029;Шайба 24 Гл ГОСТ 11371-78;8.98764161;8.727;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Молниеотвод СМ-20 Проект: А31-95;К производству;Продукция;021310-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2735;021310;1;2020-09-01;00-00000401;Пробойник_СП-21;0.576;0.0;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Молниеотвод СМ-20 Проект: А31-95;К производству;Продукция;021310-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2736;021310;1;2020-09-01;00-00000404;Пробойник_СП-25;0.828;0.0;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Молниеотвод СМ-20 Проект: А31-95;К производству;Продукция;021310-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2737;021310;1;2020-09-01;00-00000825;Болт М20-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;0.94129763;0.0;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Молниеотвод СМ-20 Проект: А31-95;К производству;Продукция;021310-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2738;021310;1;2020-09-01;00-00000831;Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;15.81874356;15.36;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Молниеотвод СМ-20 Проект: А31-95;К производству;Продукция;021310-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2739;021310;1;2020-09-01;00-00001003;Болт М20-6gх70.8.8.Гл ГОСТ Р ИСО 4014-2013;16.36148301;15.887;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Молниеотвод СМ-20 Проект: А31-95;К производству;Продукция;021310-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2740;021310;1;2020-09-01;00-00001087;Болт М20-6gх60.8.8.Гл ГОСТ Р ИСО 4014-2013;32.2554068;31.32;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Молниеотвод СМ-20 Проект: А31-95;К производству;Продукция;021310-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2741;021310;1;2020-09-01;00-00001953;Гайка М24-6h.8.Гл ГОСТ ISO 4032-2014;34.16580844;33.175;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Молниеотвод СМ-20 Проект: А31-95;К производству;Продукция;021310-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
2742;021310;1;2020-09-01;00-00002762;Табличка 63х80 12Х18Н10Т;0.02;0.0;0.0;0.0;0.0;СУРГУТНЕФТЕГАЗ ПАО;Договор № 3392/У от 31.08.2020, Спецификация №1 от 31.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Молниеотвод СМ-20 Проект: А31-95;К производству;Продукция;021310-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
789;021131;1;2020-10-01;00000001020;Шайба 10 Гл ГОСТ 11371-78;0.01544799;0.0;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
790;021131;1;2020-10-01;00000000406;Шайба 16 Гл ГОСТ 11371-78;0.53656025;0.521;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
791;021131;1;2020-10-01;00000000412;Шайба 16 Гл ГОСТ 6402-70;0.21318229;0.207;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
792;021131;1;2020-10-01;00000000659;Шайба 20 Гл ГОСТ 11371-78;0.07106076;0.069;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
793;021131;1;2020-10-01;00000000030;Шайба 20 Гл ГОСТ 6402-70;0.05252317;0.051;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
794;021131;1;2020-10-01;00000000029;Шайба 24 Гл ГОСТ 11371-78;0.39958805;0.388;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
795;021131;1;2020-10-01;00000000031;Шайба 24 Гл ГОСТ 6402-70;0.28115345;0.273;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
796;021131;1;2020-10-01;00000000409;Шайба 36 Гл ГОСТ 11371-78;3.03295572;2.945;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
797;021131;1;2020-10-01;00-00000767;Карабин DIN 5299С 7х70;0.012;0.0;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
798;021131;1;2020-10-01;00-00000768;Цепь  7,1-1-Т(8)-25 ГОСТ 30441-97;1.68;0.0;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
799;021131;1;2020-10-01;00-00000831;Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;0.29454171;0.286;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
800;021131;1;2020-10-01;00-00001002;Болт М16-6gх60.8.8.Гл ГОСТ Р ИСО 4014-2013;0.52857143;0.518;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
801;021131;1;2020-10-01;00-00001005;Гайка М16-6h.8.Гл ГОСТ ISO 4032-2014;1.31719876;1.279;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
802;021131;1;2020-10-01;00-00001006;Гайка М36-6h.8.Гл ГОСТ ISO 4032-2014;13.73532441;13.337;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
803;021131;1;2020-10-01;00-00001086;Болт М16-6gх50.8.8.Гл ГОСТ Р ИСО 4014-2013;2.08673469;2.045;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
804;021131;1;2020-10-01;00-00001953;Гайка М24-6h.8.Гл ГОСТ ISO 4032-2014;1.51905252;1.475;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
805;021131;1;2020-10-01;00-00002762;Табличка 63х80 12Х18Н10Т;0.02;0.0;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
806;021131;1;2020-10-01;00-00004206;Шплинт 5х20.Гл ГОСТ 397-79;0.024;0.0;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
807;021131;1;2020-10-01;00-00004669;Шплинт 3,2х25.Гл ГОСТ 397-79;0.007;0.0;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
808;021131;1;2020-10-01;00-00004776;Болт М36-6gх130.8.8.Гл ГОСТ Р ИСО 4014-2013;23.376;23.376;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
809;021131;1;2020-10-01;00-00005383;Болт М16-6gх70.8.8.Гл ГОСТ Р ИСО 4014-2013;1.77857143;1.743;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
810;021131;1;2020-10-01;00-00005384;Болт М20-6gх100.8.8.Гл ГОСТ Р ИСО 4014-2013;1.29660144;1.259;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
811;021131;1;2020-10-01;00-00005385;Болт М24-6gх100.8.8.Гл ГОСТ Р ИСО 4014-2013;5.84860968;5.679;0.0;0.0;0.0;ГСИ-НХМ ООО;Договор № 41/06-20 от 28.07.2020, Спецификация №1 от 05.08.2020;2020-09-01 00:00:00;0.0;2020-08-29 00:00:00;1.0;Прожекторная мачта МПУ-18-В3 Проект: ОЭМЗ-КР-ТП.ПММ.001;К производству;Продукция;021131-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
224;02747;24;2020-09-02;00-00002762;Табличка 63х80 12Х18Н10Т;0.56;0.56;0.0;0.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-09-02 00:00:00;0.0;2020-05-20 00:00:00;28.0;Опора промежуточная ПГ35/110-3,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;Продукция;02747-24;0;1.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0
217;02756;30;2020-09-02;00000000659;Шайба 20 Гл ГОСТ 11371-78;0.85272915;0.828;0.02472915000000009;0.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 14.05.2020, Спецификация №1 от 14.05.2020;2020-09-02 00:00:00;0.0;2020-05-20 00:00:00;12.0;Фундамент   ФСП1 Проект: 01-893-ТКР;К производству;Продукция;02756-30;0;1.0;0.0;0;0.0;0.0;0.02472915000000009;0.0;0.0;0.0
3125;021653;1;2020-09-02;00000000432;Болт М20-6gх70.8.8.Гл ГОСТ 7798-70;0.99176107;0.963;0.0;0.0;0.0;МЭС  ООО;№50/09-18 от 05.09.2018, Спецификация №8 от 11.08.2020;2020-09-02 00:00:00;0.0;2020-08-18 00:00:00;1.0;Портал ячейковый ПС-35Я1 Проект: 3.407.2-162;К производству;Продукция;021653-1;0;1.0;0.0;0;1.0;0.0;0.0;0.0;0.0;0.0
