Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Документ заказа.Статус;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
2261;92104;1;2019-12-18;00-00000833;Гайка М6-6h.8.Гл ГОСТ ISO 4032-2014;0.03707518;0.0;0.03707518;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;0.03707518;0.0;0.0;0.0
2250;92104;1;2019-12-18;00000001020;Шайба 10 Гл ГОСТ 11371-78;0.17610711;0.0;0.17610711;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;0.17610711;0.0;0.0;0.0
2251;92104;1;2019-12-18;00000000659;Шайба 20 Гл ГОСТ 11371-78;0.21112255;0.0;0.21112255;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;0.21112255;0.0;0.0;0.0
2252;92104;1;2019-12-18;00000000410;Шайба 6 Гл ГОСТ 11371-78;0.00720906;0.0;0.00720906;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;0.00720906;0.0;0.0;0.0
2253;92104;1;2019-12-18;00000001022;Шайба 8 Гл ГОСТ 11371-78;0.01544799;0.0;0.01544799;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;0.01544799;0.0;0.0;0.0
2254;92104;1;2019-12-18;00-00000824;Болт М10-6gх40.8.8.Гл ГОСТ Р ИСО 4014-2013;0.84183673;0.0;0.84183673;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;0.84183673;0.0;0.0;0.0
2259;92104;1;2019-12-18;00-00000830;Гайка М10-6h.8.Гл ГОСТ ISO 4032-2014;0.50566426;0.0;0.50566426;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;0.50566426;0.0;0.0;0.0
2256;92104;1;2019-12-18;00-00000827;Болт М6-6gх20.8.8.Гл ГОСТ Р ИСО 4014-2013;0.04795918;0.0;0.04795918;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;0.04795918;0.0;0.0;0.0
2260;92104;1;2019-12-18;00-00000831;Гайка М20-6h.8.Гл ГОСТ ISO 4032-2014;0.58908342;0.0;0.58908342;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;0.58908342;0.0;0.0;0.0
2236;92943;5;2019-12-18;00000000412;Шайба 16 Гл ГОСТ 6402-70;45.2523172;0.0;45.2523172;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;45.2523172;0.0;0.0;0.0
2238;92943;5;2019-12-18;00000000030;Шайба 20 Гл ГОСТ 6402-70;85.28321318;0.0;85.28321318;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;85.28321318;0.0;0.0;0.0
2234;92943;5;2019-12-18;00000000413;Шайба 14 Гл ГОСТ 6402-70;26.88362513;0.0;26.88362513;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;26.88362513;0.0;0.0;0.0
2221;92943;5;2019-12-18;00000001679;Болт М14-6gх45.8.8.Гл ГОСТ 7798-70;192.77142857;0.0;192.77142857;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;192.77142857;0.0;0.0;0.0
2222;92943;5;2019-12-18;00000002617;Болт М14-6gх50.8.8.Гл ГОСТ 7798-70;123.84489796;0.0;123.84489796;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;123.84489796;0.0;0.0;0.0
2223;92943;5;2019-12-18;00000001681;Болт М14-6gх55.8.8.Гл ГОСТ 7798-70;175.5;0.0;175.5;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;175.5;0.0;0.0;0.0
2224;92943;5;2019-12-18;00000000201;Болт М16-6gх50.8.8.Гл ГОСТ 7798-70;283.29387755;0.0;283.29387755;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;283.29387755;0.0;0.0;0.0
2225;92943;5;2019-12-18;00000000424;Болт М16-6gх55.8.8.Гл ГОСТ 7798-70;593.11836735;0.0;593.11836735;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;593.11836735;0.0;0.0;0.0
2226;92943;5;2019-12-18;00000002575;Болт М20-6gх200.8.8.Гл ГОСТ 7798-70;2736.37281153;0.0;2736.37281153;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;1517.326;0.0;0.0;1219.04681153
2235;92943;5;2019-12-18;00000000406;Шайба 16 Гл ГОСТ 11371-78;84.10504634;0.0;84.10504634;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;84.10504634;0.0;0.0;0.0
2258;92104;1;2019-12-18;00-00000829;Болт М8-6gх65.8.8.Гл ГОСТ Р ИСО 4014-2013;0.12653061;0.0;0.12653061;0.0;0.0;ГАЗПРОМНЕФТЬ-ННГ;59_30915_30215, Спецификация №  4 от 25.12.2018;0;0.0;0;1.0;Мачта   осветительная Н=21м Проект: 3.501.2-123, 914.18/1/1-Р4А-15-ЭМ.ОЛ;К производству;92104-1;0;1;0;0.0;0.12653061;0.0;0.0;0.0
2227;92943;5;2019-12-18;00000000384;Болт М20-6gх60.8.8.Гл ГОСТ 7798-70;144.59320288;0.0;144.59320288;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;144.59320288;0.0;0.0;0.0
2228;92943;5;2019-12-18;00000000022;Болт М20-6gх65.8.8.Гл ГОСТ 7798-70;220.15653965;0.0;220.15653965;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;220.15653965;0.0;0.0;0.0
2229;92943;5;2019-12-18;00000000432;Болт М20-6gх70.8.8.Гл ГОСТ 7798-70;51.5715757;0.0;51.5715757;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;51.5715757;0.0;0.0;0.0
2230;92943;5;2019-12-18;00000001702;Гайка М14-6h.8.Гл ГОСТ 5915-70;151.9299691;0.0;151.9299691;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;151.9299691;0.0;0.0;0.0
2231;92943;5;2019-12-18;00000001703;Гайка М16-6h.8.Гл ГОСТ 5915-70;279.97528321;0.0;279.97528321;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;279.97528321;0.0;0.0;0.0
2232;92943;5;2019-12-18;00000000496;Гайка М20-6h.8.Гл ГОСТ 5915-70;828.30484037;0.0;828.30484037;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;828.30484037;0.0;0.0;0.0
2233;92943;5;2019-12-18;00000000405;Шайба 14 Гл ГОСТ 11371-78;51.65190525;0.0;51.65190525;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  1 от 04.08.2019;0;0.0;0;26.0;Промежуточная опора 1П110-6-3,2 Проект: 3.407.2-170;К производству;92943-5;0;1;0;0.0;51.65190525;0.0;0.0;0.0
2244;921257;1;2019-12-19;00-00000561;Гайка М36-6h.8.Гл ГОСТ 5915-70;240.35015448;233.38;6.970154479999991;0.0;0.0;ГАЗПРОМНЕФТЬ-ХАНТОС ООО;ДП_39295_30915_37804, Спецификация №  2 (1137) от 01.11.2019;0;0.0;0;70.0;Балка Б35-4-20 Проект: 3.407.9-146;К производству;921257-1;0;1;0;0.0;6.970154479999991;0.0;0.0;0.0
500;921804;1;2019-12-20;00000010175;Болт М20-6gх65.8.8.ГЦ ГОСТ 7798-70;79.03398558;76.742;2.291985580000002;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Портал ячейковый ПС-220Я2 Проект: 3.407.9-149;Формируется;921804-1;0;1;0;0.0;2.291985580000002;0.0;0.0;0.0
499;921804;1;2019-12-20;00000010174;Болт М20-6gх60.8.8.ГЦ ГОСТ 7798-70;39.15139032;38.016;1.135390319999999;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Портал ячейковый ПС-220Я2 Проект: 3.407.9-149;Формируется;921804-1;0;1;0;0.0;1.135390319999999;0.0;0.0;0.0
498;921804;1;2019-12-20;00000010173;Болт М16-6gх55.8.8.ГЦ ГОСТ 7798-70;2.9755102;2.916;0.05951020000000007;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Портал ячейковый ПС-220Я2 Проект: 3.407.9-149;Формируется;921804-1;0;1;0;0.0;0.05951020000000007;0.0;0.0;0.0
501;921804;1;2019-12-20;00000010176;Болт М24-6gх100.8.8.ГЦ ГОСТ 7798-70;3.89907312;3.786;0.11307312000000014;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Портал ячейковый ПС-220Я2 Проект: 3.407.9-149;Формируется;921804-1;0;1;0;0.0;0.11307312000000014;0.0;0.0;0.0
488;921803;1;2019-12-20;00000002424;Шайба 20 ГЦ ГОСТ 6402-70;25.66838311;24.924;0.7443831100000011;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Металлоконструкции   портала ПС-220Я6 Чертеж 14/2018-ПС220-Полимер-1-045-КС1;К производству;921803-1;0;1;0;0.0;0.7443831100000011;0.0;0.0;0.0
487;921803;1;2019-12-20;00000002421;Шайба 20 ГЦ ГОСТ 11371-78;34.70854789;33.702;1.0065478900000002;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Металлоконструкции   портала ПС-220Я6 Чертеж 14/2018-ПС220-Полимер-1-045-КС1;К производству;921803-1;0;1;0;0.0;1.0065478900000002;0.0;0.0;0.0
486;921803;1;2019-12-20;00000002423;Шайба 16 ГЦ ГОСТ 6402-70;3.1184346;3.028;0.09043460000000003;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Металлоконструкции   портала ПС-220Я6 Чертеж 14/2018-ПС220-Полимер-1-045-КС1;К производству;921803-1;0;1;0;0.0;0.09043460000000003;0.0;0.0;0.0
513;921804;1;2019-12-20;00000002419;Шайба 16 ГЦ ГОСТ 11371-78;1.25643666;1.22;0.03643666000000012;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Портал ячейковый ПС-220Я2 Проект: 3.407.9-149;Формируется;921804-1;0;1;0;0.0;0.03643666000000012;0.0;0.0;0.0
467;921803;1;2019-12-20;00000011528;Болт М14-6gх60.8.8.ГЦ ГОСТ 7798-70;1.55918367;1.528;0.031183669999999886;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Металлоконструкции   портала ПС-220Я6 Чертеж 14/2018-ПС220-Полимер-1-045-КС1;К производству;921803-1;0;1;0;0.0;0.031183669999999886;0.0;0.0;0.0
515;921804;1;2019-12-20;00000002421;Шайба 20 ГЦ ГОСТ 11371-78;9.04840371;8.786;0.26240371000000096;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Портал ячейковый ПС-220Я2 Проект: 3.407.9-149;Формируется;921804-1;0;1;0;0.0;0.26240371000000096;0.0;0.0;0.0
516;921804;1;2019-12-20;00000002424;Шайба 20 ГЦ ГОСТ 6402-70;6.69207003;6.498;0.19407002999999978;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Портал ячейковый ПС-220Я2 Проект: 3.407.9-149;Формируется;921804-1;0;1;0;0.0;0.19407002999999978;0.0;0.0;0.0
517;921804;1;2019-12-20;00000002418;Шайба 24 ГЦ ГОСТ 11371-78;10.51905252;10.214;0.30505252000000027;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Портал ячейковый ПС-220Я2 Проект: 3.407.9-149;Формируется;921804-1;0;1;0;0.0;0.30505252000000027;0.0;0.0;0.0
518;921804;1;2019-12-20;00000002425;Шайба 24 ГЦ ГОСТ 6402-70;7.3800206;7.166;0.21402059999999956;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Портал ячейковый ПС-220Я2 Проект: 3.407.9-149;Формируется;921804-1;0;1;0;0.0;0.21402059999999956;0.0;0.0;0.0
469;921803;1;2019-12-20;00000010173;Болт М16-6gх55.8.8.ГЦ ГОСТ 7798-70;17.85306122;17.496;0.35706122000000207;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Металлоконструкции   портала ПС-220Я6 Чертеж 14/2018-ПС220-Полимер-1-045-КС1;К производству;921803-1;0;1;0;0.0;0.35706122000000207;0.0;0.0;0.0
468;921803;1;2019-12-20;00000010172;Болт М16-6gх50.8.8.ГЦ ГОСТ 7798-70;41.03469388;40.214;0.8206938800000003;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Металлоконструкции   портала ПС-220Я6 Чертеж 14/2018-ПС220-Полимер-1-045-КС1;К производству;921803-1;0;1;0;0.0;0.8206938800000003;0.0;0.0;0.0
485;921803;1;2019-12-20;00000002419;Шайба 16 ГЦ ГОСТ 11371-78;5.79608651;5.628;0.1680865100000002;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Металлоконструкции   портала ПС-220Я6 Чертеж 14/2018-ПС220-Полимер-1-045-КС1;К производству;921803-1;0;1;0;0.0;0.1680865100000002;0.0;0.0;0.0
466;921803;1;2019-12-20;00000010185;Болт М14-6gх55.8.8.ГЦ ГОСТ 7798-70;1.45918367;1.43;0.029183670000000106;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Металлоконструкции   портала ПС-220Я6 Чертеж 14/2018-ПС220-Полимер-1-045-КС1;К производству;921803-1;0;1;0;0.0;0.029183670000000106;0.0;0.0;0.0
465;921803;1;2019-12-20;00000010184;Болт М14-6gх50.8.8.ГЦ ГОСТ 7798-70;72.12244898;70.68;1.4424489799999947;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Металлоконструкции   портала ПС-220Я6 Чертеж 14/2018-ПС220-Полимер-1-045-КС1;К производству;921803-1;0;1;0;0.0;1.4424489799999947;0.0;0.0;0.0
464;921803;1;2019-12-20;00000009246;Болт М14-6gх45.8.8.ГЦ ГОСТ 7798-70;66.8877551;65.55;1.3377551000000096;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Металлоконструкции   портала ПС-220Я6 Чертеж 14/2018-ПС220-Полимер-1-045-КС1;К производству;921803-1;0;1;0;0.0;1.3377551000000096;0.0;0.0;0.0
490;921803;1;2019-12-20;00000002425;Шайба 24 ГЦ ГОСТ 6402-70;30.73738414;29.846;0.8913841399999995;0.0;0.0;ИНК ООО;1858/25-08/18 от 05.10.2018 г., Спецификация №  2 от 11.11.2019;0;0.0;0;2.0;Металлоконструкции   портала ПС-220Я6 Чертеж 14/2018-ПС220-Полимер-1-045-КС1;К производству;921803-1;0;1;0;0.0;0.8913841399999995;0.0;0.0;0.0
