Поряд_номер;Номер победы;Партия;Дата запуска;Код;Номенклатура;Количество в заказе;Перемещено;Дефицит;Заказ обеспечен;Пометка удаления;Заказчик;Спецификация;Дата начала факт;Приоритет;Дата поступления КМД;Количество штук;Изделие;Статус;Заказ-Партия;Нельзя_заменять;Закуп подтвержден;Возможный заказ;Некомплектная_отгрузка;Полная_отгрузка;ТН;Списание из Цент склада;Списание из ТН;Списание из Поступлений;Остаток дефицита
11119;02819;1;2020-06-24;00-00006343;Болт М36-6gх130.8.8.ГЦ ГОСТ Р ИСО 4014-2013;23.376;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;1.0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.1";К производству;02819-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10972;02808;1;2020-06-24;00000011594;Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;0.58908342;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02808-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10973;02808;1;2020-06-24;00000002419;Шайба 16 ГЦ ГОСТ 11371-78;1.4438723;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02808-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10974;02808;1;2020-06-24;00000002423;Шайба 16 ГЦ ГОСТ 6402-70;0.77651905;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02808-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10975;02808;1;2020-06-24;00000002421;Шайба 20 ГЦ ГОСТ 11371-78;0.14212152;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02808-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10976;02808;1;2020-06-24;00000002424;Шайба 20 ГЦ ГОСТ 6402-70;0.10504634;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02808-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10977;02808;1;2020-06-24;00000010121;Шайба 30 ГЦ ГОСТ 11371-78;1.76725026;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02808-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10978;02808;1;2020-06-24;00000010122;Шайба 30 ГЦ ГОСТ 6402-70;1.28733265;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02808-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10979;02808;1;2020-06-24;00000010900;Шайба 36 ГЦ ГОСТ 11371-78;6.06591143;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02808-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10980;02808;1;2020-06-24;00-00001813;Болт М16-6gх50.8.8.ГЦ ГОСТ Р ИСО 4014-2013;2.31836735;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02808-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10981;02808;1;2020-06-24;00-00001814;Болт М16-6gх55.8.8.ГЦ ГОСТ Р ИСО 4014-2013;1.98367347;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;2.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02808-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11103;02819;1;2020-06-24;00000011594;Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;0.29454171;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;1.0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.1";К производству;02819-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11028;02812;1;2020-06-24;00-00002762;Табличка 63х80 12Х18Н10Т;0.1;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;5.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Фундамент Ф4.219.8.L.S.";К производству;02812-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10004;02757;2;2020-06-25;00-00002234;Шайба 20 ТД4 ГОСТ 11371-78;1.13697219;0.0;1.13697219;0.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 20.04.2020, Спецификация №1 от 20.04.2020;0;0.0;0;16.0;Фундамент   ФСП1 Проект: 01-893-ТКР;К производству;02757-2;0;1.0;0.0;0.0;0.0;0.0;1.13697219;0.0;0.0;0.0
10039;02749;6;2020-06-25;00-00002762;Табличка 63х80 12Х18Н10Т;0.36;0.0;0.36;0.0;0.0;ЮВЭС ООО;ЮВЭС/05-01 от 20.04.2020, Спецификация №1 от 20.04.2020;0;0.0;0;18.0;Опора промежуточная ПГ35/110-3,110Т Проект: ОЭМЗ-КР-ТП.ВЛ.35/110/220.001;К производству;02749-6;0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.36
11040;02814;1;2020-06-25;00000002421;Шайба 20 ГЦ ГОСТ 11371-78;0.49742533;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;7.0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.1";К производству;02814-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11053;02814;1;2020-06-25;00-00006343;Болт М36-6gх130.8.8.ГЦ ГОСТ Р ИСО 4014-2013;163.632;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;7.0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.1";К производству;02814-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11098;02818;1;2020-06-25;00-00001944;Гайка М30-6h.8.ГЦ ГОСТ ISO 4032-2014;11.9907312;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11085;02818;1;2020-06-25;00000011594;Гайка М20-6h.8.ГЦ ГОСТ ISO 4032-2014;0.88362513;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11086;02818;1;2020-06-25;00000002419;Шайба 16 ГЦ ГОСТ 11371-78;2.16580844;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11087;02818;1;2020-06-25;00000002423;Шайба 16 ГЦ ГОСТ 6402-70;1.16477858;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11088;02818;1;2020-06-25;00000002421;Шайба 20 ГЦ ГОСТ 11371-78;0.21318229;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11089;02818;1;2020-06-25;00000002424;Шайба 20 ГЦ ГОСТ 6402-70;0.15756952;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11090;02818;1;2020-06-25;00000010121;Шайба 30 ГЦ ГОСТ 11371-78;2.65087539;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11091;02818;1;2020-06-25;00000010122;Шайба 30 ГЦ ГОСТ 6402-70;1.93099897;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11092;02818;1;2020-06-25;00000010900;Шайба 36 ГЦ ГОСТ 11371-78;9.09886715;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11093;02818;1;2020-06-25;00-00001813;Болт М16-6gх50.8.8.ГЦ ГОСТ Р ИСО 4014-2013;3.47755102;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11094;02818;1;2020-06-25;00-00001814;Болт М16-6gх55.8.8.ГЦ ГОСТ Р ИСО 4014-2013;2.9755102;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11095;02818;1;2020-06-25;00-00001815;Болт М16-6gх60.8.8.ГЦ ГОСТ Р ИСО 4014-2013;17.43061224;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11102;02818;1;2020-06-25;00-00006343;Болт М36-6gх130.8.8.ГЦ ГОСТ Р ИСО 4014-2013;70.128;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11101;02818;1;2020-06-25;00-00002762;Табличка 63х80 12Х18Н10Т;0.06;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11100;02818;1;2020-06-25;00-00002225;Болт М30-6gх110.8.8.ГЦ ГОСТ Р ИСО 4014-2013;40.998;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11097;02818;1;2020-06-25;00-00001828;Гайка М16-6h.8.ГЦ ГОСТ ISO 4032-2014;7.20494336;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11099;02818;1;2020-06-25;00-00001998;Гайка М36-6h.8.ГЦ ГОСТ ISO 4032-2014;41.20597322;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11052;02814;1;2020-06-25;00-00002762;Табличка 63х80 12Х18Н10Т;0.14;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;7.0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.1";К производству;02814-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11051;02814;1;2020-06-25;00-00002225;Болт М30-6gх110.8.8.ГЦ ГОСТ Р ИСО 4014-2013;95.662;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;7.0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.1";К производству;02814-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11096;02818;1;2020-06-25;00-00001820;Болт М20-6gх80.8.8.ГЦ ГОСТ Р ИСО 4014-2013;3.27497425;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;3.0;"Опора анкерная (концевая) АО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4";К производству;02818-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11049;02814;1;2020-06-25;00-00001944;Гайка М30-6h.8.ГЦ ГОСТ ISO 4032-2014;55.95674562;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;7.0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.1";К производству;02814-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11050;02814;1;2020-06-25;00-00001998;Гайка М36-6h.8.ГЦ ГОСТ ISO 4032-2014;96.14727085;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;7.0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.1";К производству;02814-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11038;02814;1;2020-06-25;00000002419;Шайба 16 ГЦ ГОСТ 11371-78;5.05355304;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;7.0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.1";К производству;02814-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11039;02814;1;2020-06-25;00000002423;Шайба 16 ГЦ ГОСТ 6402-70;2.71781668;0.0;0.0;0.0;0.0;ГПН-РАЗВИТИЕ ООО;ДП_44114_30915_33518 от 23.10.2018, Спецификация №Лот 1854 от 28.04.2020;0;0.0;0;7.0;"Опора анкерная угловая АУО10ГИ-1Т Проект: ОЭМЗ-ОГП-ТП.ВЛЗ.010.001 ; Подставка повышающая П4.1";К производству;02814-1;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
